"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000105118",1931.99894004367,1.3534645445992,0.238538339353612,5.67399164539669,1.39507938547721e-08,3.2221523185953e-06,"zgc:171566","563836"
"ENSDARG00000088893",46.8497597731047,1.35020060725401,0.454715154724628,2.96933276409422,0.00298447213202689,0.0360180078203894,"si:dkey-238d18.3","795978"
"ENSDARG00000104316",238.63721903904,1.34835779347961,0.419380269186826,3.21511976730346,0.00130390108065537,0.0209604706517512,"spats2","791699"
"ENSDARG00000099599",103.156535214382,1.34775821098447,0.333160768856484,4.0453688938539,5.22407958674331e-05,0.00211212585947726,"pigrl2.4","100536139"
"ENSDARG00000116769",54.8962125145118,1.34544760223543,0.36968311453838,3.63946187781793,0.000273208378829633,0.00684519845910554,NA,NA
"ENSDARG00000095333",48.608035404065,1.34272449325155,0.384728182010054,3.49006014125697,0.000482911856563358,0.0103388020817105,NA,NA
"ENSDARG00000113660",147.591236602064,1.32842298698881,0.229481217282459,5.78880922247204,7.08871533356304e-09,1.874219025166e-06,"LOC108183674","108183674"
"ENSDARG00000076320",1103.34468757664,1.32581639128604,0.207132307935436,6.40081889928684,1.54545796762919e-10,6.83859845918944e-08,"LOC562630","562630"
"ENSDARG00000030095",71.8113834846732,1.3219178619651,0.446508859847932,2.96056356511113,0.00307076746745221,0.0367504475824805,"ccdc78","100150366"
"ENSDARG00000052322",1703.29038117754,1.3211717682871,0.303051198338207,4.35956622356816,1.30320512257509e-05,0.000725390685125317,"tlr5b","403139"
"ENSDARG00000094561",37.421399245754,1.31714257128566,0.445348947850122,2.95755177517323,0.00310092667524282,0.0369748105033464,"si:ch211-139a5.9","794522"
"ENSDARG00000097533",182.315877915029,1.31646746443836,0.226051639316732,5.8237465935551,5.75428059374015e-09,1.56252046284614e-06,NA,NA
"ENSDARG00000103615",70.5810072438302,1.31371417843308,0.381443675944928,3.44405809108956,0.000573052563892705,0.0117619185075179,NA,NA
"ENSDARG00000087176",66.6081641805963,1.31217416160372,0.435325378241042,3.01423768792353,0.00257625884000998,0.0328056686509256,"rskra","101883587"
"ENSDARG00000063049",617.122187892318,1.30965337992343,0.266312387530362,4.9177336137776,8.75519424312484e-07,8.29843741138446e-05,"thtpa","100048920"
"ENSDARG00000111465",61.6232758747998,1.30906831683886,0.414620282924271,3.15727032842231,0.00159253634207242,0.0239524141149725,NA,NA
"ENSDARG00000022983",66.6116576526085,1.30688596399441,0.326995890763357,3.99664338577328,6.4246973311009e-05,0.00245433209450839,"ccdc28a","326808"
"ENSDARG00000096564",157.435392520533,1.30642288480596,0.433063432053612,3.01670099137863,0.00255541743527489,0.0326901400986638,NA,NA
"ENSDARG00000057121",251.023509227311,1.3058166809147,0.351346650244404,3.71660489720436,0.000201917830158212,0.00554005297184609,"c7b","570832"
"ENSDARG00000087832",198.03879278537,1.30479050377653,0.421093756170663,3.09857480586275,0.00194453872635906,0.0273178351415156,"bcl3","565656"
"ENSDARG00000095975",57.353260732492,1.30332224225944,0.4636150673018,2.81121631754693,0.00493545916567783,0.0498357369221761,NA,NA
"ENSDARG00000114649",254.826635327611,1.30281953217762,0.325372239505037,4.00408939053772,6.22568221817396e-05,0.00239652985616834,NA,NA
"ENSDARG00000026313",60.5107811018104,1.30103705986117,0.338788803405888,3.84025991054508,0.000122904119387366,0.0039832828628544,NA,NA
"ENSDARG00000095907",229.136934665555,1.30033411743002,0.240231044083534,5.41284796222202,6.20301566193878e-08,1.09336312904384e-05,"LOC555502","555502"
"ENSDARG00000079703",51.2578662008122,1.29654685861808,0.436787015527515,2.9683731716526,0.00299380622519509,0.0361089689610265,"si:dkey-18p12.4","794946"
"ENSDARG00000076789",5904.40770895532,1.29013695123056,0.279303880528514,4.61911574156898,3.85378855680933e-06,0.00027656438307331,"cx32.2","566647"
"ENSDARG00000030598",229.227448462917,1.28525977266163,0.230209096008534,5.58301038032825,2.36390630061609e-08,5.00003507416628e-06,"nampta","100330160"
"ENSDARG00000100897",328.641830865425,1.28383670442036,0.31190097336146,4.11616767522084,3.8522410317596e-05,0.00167910913865894,"pdgfrb","559529"
"ENSDARG00000038682",471.318279584388,1.27953440783972,0.241652391346227,5.29493790941414,1.19056856473889e-07,1.8195329422642e-05,"zgc:171687","100126131"
"ENSDARG00000042213",484.625085930905,1.27625804598961,0.381010466069542,3.34966663555292,0.000809088724961901,0.0151021440069304,"si:ch211-233h19.2","565175"
"ENSDARG00000097456",94.7875191036108,1.27481023358284,0.294539233252973,4.32815085278615,1.50366468992836e-05,0.000812221459124203,"coa3b","335493"
"ENSDARG00000062040",979.852510176042,1.27285287675008,0.225456797164368,5.64566201932742,1.64546824238804e-08,3.67378209583836e-06,"atp8b5a","100330945"
"ENSDARG00000100224",39.1622578312742,1.26429675688541,0.416687090811525,3.03416348805793,0.00241203679246531,0.0316160908726666,NA,NA
"ENSDARG00000068233",5685.68635537955,1.26336309548954,0.241685342543954,5.22730539713959,1.71998274367078e-07,2.27377192442898e-05,"zgc:64051","393342"
"ENSDARG00000067676",59.4013299136436,1.25777779232442,0.42542003680665,2.95655513023256,0.00311096611172706,0.0370330290574903,"plcl1","563105"
"ENSDARG00000029039",49.3458183664748,1.25700438319777,0.398916257120969,3.15104827331365,0.00162685599525488,0.0242687782989247,"zdhhc23a","100150190"
"ENSDARG00000102564",81.1911088461657,1.25658482162459,0.40345786121503,3.11453795407613,0.00184233252741302,0.0264603696496786,"gfra1b","79377"
"ENSDARG00000100607",61.9927944360247,1.25468883440632,0.436192936310877,2.87645381197118,0.00402171048276535,0.0438958448890206,"zbtb38","101882192"
"ENSDARG00000075905",491.926767957758,1.25425814264921,0.285486504239722,4.39340607707332,1.1158841105021e-05,0.000640645009040832,"si:ch211-266g18.9","101883291"
"ENSDARG00000100774",51.7511324050146,1.24500497392854,0.380976346491385,3.2679324724342,0.00108336210528425,0.0184640187816639,"cmc4","100333981"
"ENSDARG00000056258",5471.84390901717,1.24462156010887,0.181922386328819,6.84149754862636,7.83695460930503e-12,5.60910315793018e-09,"cdc27","30450"
"ENSDARG00000016875",2429.84670509157,1.24420233768678,0.269634813466851,4.61439797661641,3.94236369908775e-06,0.000279921753249008,"gys1","394155"
"ENSDARG00000078546",656.07000817438,1.24411603123222,0.175277337920397,7.0979856608573,1.26588314703401e-12,1.01746623826005e-09,"cars2","555187"
"ENSDARG00000090352",5381.52211170349,1.24354886318534,0.258604673342925,4.80868673837273,1.51925067261909e-06,0.000131020699637802,"LOC101883708","101883708"
"ENSDARG00000090537",300.767404075922,1.2434045749895,0.212183915308361,5.86003219510064,4.62777440140056e-09,1.32843569745347e-06,"ifit11","100001239"
"ENSDARG00000033227",2821.05989743452,1.23901703568894,0.250743511085961,4.94137228246827,7.75746248078097e-07,7.65288275091647e-05,"lect2l","567278"
"ENSDARG00000036830",829.379402062281,1.23813169074819,0.382366539132573,3.23807541726057,0.00120338993474432,0.0198690704633738,"krt91","445051"
"ENSDARG00000116618",83.4650482610833,1.23704237011735,0.34837477606109,3.55089534352632,0.000383923049348026,0.00872686623710322,"si:dkey-182g1.3","553357"
"ENSDARG00000102828",131.417231830699,1.23453506802428,0.2752917769585,4.48446038477343,7.30986845460607e-06,0.000461900933103316,"mfsd11","570782"
"ENSDARG00000110136",59.1126251131393,1.23301507525425,0.357799967374963,3.4461016983886,0.000568736280927416,0.0116972229569657,NA,NA
"ENSDARG00000032820",230.927037784627,1.23014293748119,0.227857477082982,5.39873851509902,6.71111033398337e-08,1.15259017992361e-05,"rxfp2a","792884"
"ENSDARG00000087032",115.644392513517,1.22670012804496,0.260891649469496,4.70195244094384,2.57685528537471e-06,0.000198388237947584,"rbbp8l","324358"
"ENSDARG00000086463",30.8006344085678,1.22615935382325,0.393556456819241,3.11558693188058,0.00183579228988566,0.0263865595657815,"klhl13","323951"
"ENSDARG00000117427",32.9847024596741,1.22502133943907,0.369396228140604,3.31628004326234,0.000912243661657375,0.0164843742242296,NA,NA
"ENSDARG00000089667",5416.01824445186,1.22446658274123,0.230532266517423,5.31147592152219,1.08740940008204e-07,1.69382980505803e-05,"si:zfos-2330d3.3","100007474"
"ENSDARG00000078113",497.997697009269,1.21835300346353,0.188307304443356,6.47002519134893,9.79865801915536e-11,4.57893567992809e-08,"atp5mea","559659"
"ENSDARG00000052157",350.903537267511,1.21743355358123,0.242760980609297,5.01494742081547,5.30479704520846e-07,5.76186982845507e-05,"il12rb2","100134971"
"ENSDARG00000099493",115.459756980875,1.21128375463174,0.287926733864956,4.20691659427448,2.58878631047514e-05,0.0012269405969481,"LOC571651","571651"
"ENSDARG00000104118",1172.32059379214,1.2076574903217,0.341879023561188,3.53241178046585,0.000411787594994749,0.00923488831900053,"antxr2a","557239"
"ENSDARG00000070669",1521.03015850972,1.20685046720109,0.352578078360956,3.42293109319621,0.000619497793054439,0.0124231001410053,"cxcr3.3","799527"
"ENSDARG00000103193",38.5560005863276,1.20424100939263,0.396564378273766,3.03668477394428,0.00239195456299346,0.031455454835596,"LOC100536643","100536643"
"ENSDARG00000104937",535.949539031993,1.20244013600248,0.300498398132007,4.00148600950029,6.29459176080498e-05,0.00241842307536549,"ptprd","100330629"
"ENSDARG00000054609",785.989551797069,1.20065916810595,0.227085873138401,5.28724729333643,1.2417072500346e-07,1.84821225794039e-05,"slco2b1","792084"
"ENSDARG00000101385",583.082773281415,1.19491261857695,0.386636880941258,3.09052932474512,0.00199800074107734,0.0277841895251862,"f8","100302404"
"ENSDARG00000076586",808.140105715969,1.19472256139892,0.227121742920587,5.26027383391758,1.43841027892584e-07,2.00718167671776e-05,"csf2rb","100135062"
"ENSDARG00000080589",89.2640311298124,1.19285165835121,0.351682465208221,3.39184285928204,0.000694242437061205,0.0134495403129659,"mir223","100033782"
"ENSDARG00000056156",559.514027985642,1.19158994375034,0.359838449191994,3.31145809022359,0.000928111408389646,0.0167428060614456,"npdc1b","556607"
"ENSDARG00000061784",491.33702070491,1.18746410087111,0.254748756562997,4.66131461009687,3.14196008701757e-06,0.000232444193089276,"arhgap25","562468"
"ENSDARG00000092985",118.911551395699,1.1853861972256,0.336847188981599,3.5190621623099,0.000433075221528173,0.00951061584851049,NA,NA
"ENSDARG00000089318",54.2602702623982,1.18182014171879,0.360649599386242,3.27692071121117,0.00104945835526685,0.0181237859997544,NA,NA
"ENSDARG00000099566",827.747286438851,1.18044452453087,0.217844799306372,5.41874090310835,6.00202249938595e-08,1.07682714377376e-05,"lmbrd2a","550238"
"ENSDARG00000117393",191.072406298669,1.1771982357873,0.265727553653143,4.4300947327574,9.41917019738927e-06,0.000564401918993682,"LOC100535166","100535166"
"ENSDARG00000102300",62.4864722785307,1.17692471591182,0.284058457057734,4.14324828805436,3.42420871957224e-05,0.00152225774360806,"ca9","566612"
"ENSDARG00000105292",141.823692709637,1.17152890351238,0.257105163428748,4.55661367468822,5.19849106062553e-06,0.000351712051758281,"si:ch73-112j3.1","101883515"
"ENSDARG00000055160",71.4928105810472,1.17098594332316,0.323406142922562,3.62079066507882,0.00029370408369721,0.00719718275342894,"chadla","565474"
"ENSDARG00000031126",426.831936356893,1.17069622448896,0.342907285177901,3.41403135801446,0.000640092081319648,0.0126719313123517,"notum1a","570510"
"ENSDARG00000117790",73.1393847722654,1.16782688837503,0.355688898623866,3.28328180298364,0.00102606040843292,0.0178507860147629,NA,NA
"ENSDARG00000117255",375.227599891748,1.16697771838736,0.246980631896859,4.72497664867381,2.30141800342297e-06,0.000180643333440551,NA,NA
"ENSDARG00000071025",67.1234401418994,1.1649848979962,0.391756017509061,2.97375112551846,0.00294183572815299,0.0356533456703897,"dytn","563097"
"ENSDARG00000090965",466.589277329203,1.16397386851272,0.234395372724073,4.96585685538652,6.83983935648883e-07,6.90651919745159e-05,"ripk3","100004555"
"ENSDARG00000074806",606.290857183995,1.16223352613665,0.225539829997805,5.1531187469103,2.56189623417765e-07,3.237656788023e-05,"afap1l2","567369"
"ENSDARG00000024829",7902.57578299554,1.16152230987414,0.324097966004084,3.58386176931299,0.000338551302537232,0.00799394814710121,"tnn","30234"
"ENSDARG00000077918",221.292875722252,1.1553741324196,0.223059500197645,5.17966789756036,2.22281270606425e-07,2.84491710290797e-05,"dnase2b","562996"
"ENSDARG00000112168",275.742951657978,1.15501167392338,0.317914240424958,3.63309196964397,0.000280045144135793,0.00698167137253675,NA,NA
"ENSDARG00000061819",79.1214359245821,1.15167364928772,0.309153220565106,3.72525198729147,0.000195120210044968,0.00540792482847392,"wscd2","561091"
"ENSDARG00000016350",5836.10131782726,1.15052579204795,0.212757572858151,5.40768432630609,6.38448231179059e-08,1.11556337020104e-05,"cap1","334527"
"ENSDARG00000031136",201.806215430115,1.14989186158543,0.257871628466521,4.45916391975132,8.22799787128359e-06,0.000511868078097748,"moxd1","570584"
"ENSDARG00000105655",223.498026253621,1.14910289001293,0.207857444856079,5.52832202285839,3.2330819060324e-08,6.43223245740742e-06,NA,NA
"ENSDARG00000057826",186.730856935818,1.14518810778967,0.31624955044635,3.62115331444226,0.000293292636232629,0.00719718275342894,"si:ch73-61d6.3","100001136"
"ENSDARG00000057433",432.657422144133,1.14429591276141,0.24926624808044,4.59065726536765,4.4185238421158e-06,0.00030721736361064,"st6galnac5b","407716"
"ENSDARG00000117662",52.6164218117778,1.14203287365833,0.363941632033988,3.13795612575502,0.00170130340651292,0.0248987550258344,NA,NA
"ENSDARG00000076699",62.8596983625545,1.13941687015958,0.391057631282922,2.91368018166928,0.00357195638259686,0.0407580304099382,"ipmka","100151036"
"ENSDARG00000103947",208.042020337481,1.13717260020513,0.216864847515751,5.24369261884427,1.57394330336546e-07,2.15148413182487e-05,"LOC108182861","108182861"
"ENSDARG00000071341",232.093076326872,1.13321031871938,0.269762575869438,4.20076919516013,2.66009669104142e-05,0.00124540783680927,"abch1","558667"
"ENSDARG00000040118",513.73941457654,1.13158795733499,0.3626197187154,3.12059134937201,0.00180488308276762,0.0260167293150162,"zgc:113232","541546"
"ENSDARG00000101423",275.939607960036,1.12643966909482,0.350808762260495,3.21097928636794,0.00132283469548143,0.021096063786511,"cyp2y3","368352"
"ENSDARG00000096508",305.937273889722,1.12491143549058,0.278585156791689,4.03794462147792,5.39215778572155e-05,0.00216700037092578,NA,NA
"ENSDARG00000077352",129.657482885797,1.12250225447606,0.305512791093019,3.67415796392725,0.000238635072826515,0.00620327704188355,"b4galnt1b","793635"
"ENSDARG00000074819",624.947484941972,1.1220436980254,0.206569237417181,5.43180442574492,5.57870451379969e-08,1.01104698372542e-05,"si:dkeyp-23e4.3","566257"
"ENSDARG00000054748",453.013326013436,1.12109042399792,0.163977544047063,6.83685336619116,8.09515236289317e-12,5.60910315793018e-09,"cuedc1b","556847"
"ENSDARG00000098834",664.796005106953,1.12096746163953,0.229565786958724,4.88299008528254,1.04489126861353e-06,9.63121337225696e-05,"sox4b","393875"
"ENSDARG00000074501",845.285034505823,1.11879212060423,0.369111098131844,3.03104438275275,0.00243709421604263,0.0317580876635283,"tnip2","564279"
"ENSDARG00000043285",111.13914481997,1.11822638761163,0.239168744861869,4.67547040169259,2.93280576537087e-06,0.000220929873612692,"zbtb21","566813"
"ENSDARG00000074425",153.457802775191,1.11531469788598,0.386203524116744,2.88789363182724,0.00387830999536957,0.0430318945593353,"si:busm1-57f23.1","368621"
"ENSDARG00000014941",41.5561471714016,1.1136227766247,0.358593396794224,3.10553062767003,0.00189937949315028,0.0269193913093596,"tprkb","492501"
"ENSDARG00000069189",75.7564753795925,1.10922145433172,0.286504750393056,3.87156391930667,0.000108139290953824,0.00363978377290812,NA,NA
"ENSDARG00000007412",500.393372310209,1.10784593221367,0.266283559523157,4.16039929088198,3.17691683074777e-05,0.0014313221254943,"slc2a1b","100321338"
"ENSDARG00000086130",93.5044983260056,1.10766338180458,0.314515295927392,3.52181085037049,0.000428609840066513,0.00943317209890089,NA,NA
"ENSDARG00000113690",125.014024444216,1.10493524111648,0.253030689716927,4.36680326150397,1.26078194204041e-05,0.000708323467974742,NA,NA
"ENSDARG00000004051",3021.64471795677,1.1010192366596,0.291033161218126,3.78314014819223,0.000154862157732947,0.00463065505578251,"cyp7a1b","559097"
"ENSDARG00000021982",180.62424766033,1.09532247414878,0.298490373527811,3.66954036474723,0.000242986969579588,0.00627141872395396,"sh3bp2","101886051"
"ENSDARG00000018516",190.065636775811,1.09346286216192,0.268077859168116,4.07890030737744,4.52492343182559e-05,0.00188638612944198,"stk38b","100332206"
"ENSDARG00000101952",397.939426308269,1.09043315048929,0.256131805710189,4.25731254838029,2.06899010959492e-05,0.00102968972478313,"pigv","100148642"
"ENSDARG00000036420",2776.25163252455,1.090117107165,0.246802356587432,4.41696393113171,1.0009692530713e-05,0.000589838010886061,"si:dkey-33c9.6","795086"
"ENSDARG00000075111",2343.14092753751,1.08576421808521,0.240420619807106,4.51610273260395,6.29881154465156e-06,0.000412274655303676,"als2a","557014"
"ENSDARG00000071573",301.955124610454,1.08557113044478,0.265540716482245,4.08815320236347,4.34820969358202e-05,0.00182788547244429,"lsm5","563948"
"ENSDARG00000069404",1472.32584046422,1.08161689487506,0.354194506272476,3.05373707305047,0.00226010067288409,0.0302359939553482,"pln","555548"
"ENSDARG00000035101",243.546407290589,1.07958594219778,0.367596760834076,2.93687555828348,0.00331537112471348,0.0386421504524319,"dicp2.1","100884137"
"ENSDARG00000097993",253.153267048035,1.07786238127825,0.266688308736045,4.04165591805175,5.30750727929892e-05,0.0021372555364776,NA,NA
