"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000000551",10.4971637618988,2.716915143802,0.612046997908081,4.43906293648717,9.03513951991288e-06,0.000273378896514202,"slc1a4","368885"
"ENSDARG00000094792",4.53032210773984,2.71463611311344,0.907622553260623,2.99093064992837,0.00278128649396523,0.0378405286050973,"twf2","100310784"
"ENSDARG00000009021",33.6752920289825,2.69837722554693,0.348116296315301,7.75136715548333,9.090841766807e-15,9.50130704658101e-13,"chrna1","30725"
"ENSDARG00000077293",73.3476184194427,2.69153235986902,0.249959298808462,10.7678825020688,4.88097697560823e-27,9.18244886665788e-25,"synpo2la","563843"
"ENSDARG00000034470",310.076926822481,2.68314371912606,0.140728719490743,19.0660707269674,4.83282939728182e-81,2.94148739845147e-78,"aldoab","406496"
"ENSDARG00000011824",113.401770987607,2.68294102587967,0.239851132303701,11.1858593291213,4.78249833898511e-29,1.0098879655812e-26,"pbxip1b","553293"
"ENSDARG00000057903",117.229391628393,2.67986101799424,0.301853339841501,8.87802341163889,6.80589163188623e-19,9.14552736560088e-17,"si:ch211-266g18.10","553343"
"ENSDARG00000099420",410.994485129036,2.67522119279785,0.178134885966771,15.0179521449654,5.60115630924477e-51,1.86952143005663e-48,"nme2b.2","30084"
"ENSDARG00000043562",5.8511151186538,2.67274372995799,0.85012188200964,3.14395357479774,0.0016668188099843,0.0252142898054203,"zgc:65997","794398"
"ENSDARG00000019342",10.1796895318653,2.66973465684063,0.594075262897032,4.49393338450344,6.99195089525079e-06,0.000221240721446972,"chrnd","404273"
"ENSDARG00000092638",9.11995593218373,2.66687495486094,0.677651458499217,3.93546700359389,8.30350726248125e-05,0.00195709315819803,"ptprua","563584"
"ENSDARG00000029596",22.6756750590084,2.651147776237,0.439545290622359,6.03156906193488,1.62375304240796e-09,9.49207498858482e-08,"trim55a","436631"
"ENSDARG00000061096",5.25205628573003,2.63804413378435,0.905388275004798,2.91371581299788,0.00357154874799693,0.0460209400940526,"dapk2a","571352"
"ENSDARG00000007370",11.6077278503587,2.63464583287392,0.618975295711308,4.25646362807785,2.07685805183375e-05,0.000574578884019354,"dysf","560924"
"ENSDARG00000117646",9.495188676048,2.63200041014317,0.710028603988938,3.70689349042645,0.000209817130941867,0.0044762429976402,"im:7148385","503942"
"ENSDARG00000009079",17.1488074833164,2.62558609345388,0.550253294536059,4.77159540801589,1.82772366723774e-06,6.58935776477663e-05,"LOC570014","570014"
"ENSDARG00000039605",20.5849306447274,2.61620411715331,0.413656566970807,6.32458016153759,2.53922009244984e-10,1.62180927756657e-08,"mat1a","334195"
"ENSDARG00000012944",116.487331881824,2.60829986109574,0.221023879652016,11.8009866861549,3.85761458332011e-32,8.8699417985807e-30,"myhz2","246275"
"ENSDARG00000077722",5.71184773926045,2.6076759400554,0.837849416872104,3.1123443992961,0.00185607829691295,0.0274354887687976,"ppp2r3a","565849"
"ENSDARG00000079198",46.2445983169641,2.60339696353682,0.300634757462848,8.65966725041278,4.73143362195008e-18,5.97026142516067e-16,"usp13","558011"
"ENSDARG00000076312",38.9197097998107,2.60084371362576,0.328223810207257,7.92399464250767,2.29999537854865e-15,2.47896376894197e-13,"myot","100329862"
"ENSDARG00000097268",11.1494355689902,2.60072945452303,0.578629441846876,4.49463726944483,6.96886368189679e-06,0.000221186602811614,NA,NA
"ENSDARG00000040161",13.3762008908891,2.59920362056,0.548719573401453,4.73685238608825,2.17063150533527e-06,7.63929394071565e-05,"zgc:92287","436879"
"ENSDARG00000030494",45.6412375739519,2.58696717509736,0.284879161640613,9.08092806858554,1.07652953408198e-19,1.5912644413066e-17,"hjv","321932"
"ENSDARG00000039052",6.12000042748601,2.58452937897618,0.749557914568777,3.44807162827847,0.000564604285655929,0.0103633924000129,"klhl40a","553257"
"ENSDARG00000098465",6.42627304489147,2.57580573622943,0.825625230925946,3.11982439458717,0.00180958884671085,0.0268462420019886,"si:ch73-366l1.5","100003714"
"ENSDARG00000071015",31.0465968996823,2.57262801432073,0.347187282786586,7.40991430812893,1.26381051552525e-13,1.14707433369647e-11,"pbxip1a","563463"
"ENSDARG00000098764",14.9175340127361,2.56994309543802,0.595024424671264,4.31905479654528,1.5669887501514e-05,0.000445429466972982,"musk","334526"
