"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000018264",16.9870049413192,5.12163131808841,1.07242956884434,4.77572743877954,1.7905878469941e-06,6.33648842181176e-05,"trim101","445187"
"ENSDARG00000046079",8.307623220218,4.94208056237498,1.28438278802398,3.84782528110515,0.000119170991825835,0.00263574617124998,"cacng6b","100003220"
"ENSDARG00000045633",6.26053347139747,4.55167407300931,1.31123480657325,3.47128832318336,0.000517967522976857,0.00963686357126469,"asb15a","100151067"
"ENSDARG00000059003",5.6169375511556,4.37066521796488,1.31262744651518,3.32970732066307,0.000869373153956508,0.0150148710055835,"strip2","556392"
"ENSDARG00000033854",8.86678055457755,4.13072093620569,1.10909004460997,3.72442341925297,0.000195762124657624,0.00407994620380193,"abrab","445477"
"ENSDARG00000067995",227.490387281018,4.01562288724424,0.234884008711907,17.0961953062098,1.58414397129796e-65,6.86726411557665e-63,"myhz1.2","799300"
"ENSDARG00000002589",509.236974375032,3.97487713305664,0.183635039596185,21.6455265933856,6.69744216444971e-104,9.67780392762984e-101,"mylpfb","447930"
"ENSDARG00000086647",14.433176252288,3.89737583068613,0.819361646300742,4.75660027325177,1.96880466117492e-06,6.91074348679619e-05,"chrng","100536659"
"ENSDARG00000067990",609.777260377879,3.80744122410947,0.336341898678019,11.3201514264934,1.04291618280689e-29,1.96567028368167e-27,"myhz1.1","58142"
"ENSDARG00000022817",17.7571146943037,3.79554270133676,0.728425682870787,5.21061076042542,1.8821997151957e-07,7.84551515901287e-06,"pvalb3","100000771"
"ENSDARG00000079122",39.883003589319,3.76954836472731,0.484256707313102,7.78419443200416,7.01587920504831e-15,6.08276727077689e-13,"tmx2a","561718"
"ENSDARG00000070157",85.4869228103331,3.71034028969513,0.340801134074695,10.8871125084986,1.32783691392012e-27,2.1721407629599e-25,"tgm2a","447909"
"ENSDARG00000071445",93.082482332667,3.69915136573458,0.329396239755456,11.2300959126942,2.90163398948055e-29,5.35258865719072e-27,"myoz1b","436720"
"ENSDARG00000034307",13.6638026875003,3.68536198236723,0.824707649067879,4.46868897909773,7.87004646854772e-06,0.000239415097832662,"chrne","445315"
"ENSDARG00000008732",22.5174324005464,3.66274850742171,0.625971532980555,5.85130203921828,4.87739564102521e-09,2.50219054483364e-07,"zgc:66479","327541"
"ENSDARG00000067997",688.678840748611,3.6246046443149,0.18280223870508,19.8280101490582,1.70658675594192e-87,1.34510065218331e-84,"myhz1.3","100008070"
"ENSDARG00000002768",871.854334160317,3.62320207908217,0.180408787637934,20.0832904345749,1.03319124897159e-89,8.95776812858367e-87,"pvalb2","58028"
"ENSDARG00000014196",1445.68590388332,3.59731329778509,0.296317722974595,12.140054471509,6.47828963993405e-34,1.40416927945571e-31,"myl1","336165"
"ENSDARG00000053254",2950.92966813497,3.59701096306164,0.143533166902686,25.0604863020989,1.34189967823778e-138,1.16342702103216e-134,"mylpfa","30429"
"ENSDARG00000005526",14.9338524422164,3.59243728770799,0.767681606686969,4.67959275878919,2.87445291203375e-06,9.6970843374835e-05,"igfn1.1","541504"
"ENSDARG00000056888",15.5652211998753,3.57411759151379,0.752899617317055,4.74713694801719,2.06316264700267e-06,7.18378319257556e-05,"dnah5l","335340"
"ENSDARG00000001913",40.6104036454852,3.55221024948812,0.460070397921318,7.72101457850288,1.15407351265322e-14,9.80962485755234e-13,"palmda","559824"
"ENSDARG00000009899",17.6080124051559,3.54593687548088,0.699073091892108,5.07234067024875,3.92952107174342e-07,1.54858853145525e-05,"znf385a","100147851"
"ENSDARG00000005749",5.80173185518671,3.53787034640624,1.17046039693897,3.02263139842971,0.00250587266493987,0.0354419510685622,"cand2","555955"
"ENSDARG00000098883",66.5486023694428,3.52545786470559,0.365987710402609,9.63272198628576,5.81678281746627e-22,8.54771305549705e-20,"stac3","445111"
"ENSDARG00000017441",2548.36608199087,3.51616348283497,0.14708842352169,23.9051000659917,2.7106585739781e-126,7.83380327879671e-123,"mylz3","58143"
"ENSDARG00000038716",27.4856928914671,3.51518699090595,0.561895390609621,6.25594558996506,3.95114492290912e-10,2.36251217114635e-08,"casq1a","445226"
"ENSDARG00000001950",335.153103854694,3.49889326955981,0.18172112748738,19.2541908469218,1.30192699648628e-82,8.68285158425849e-80,"ak1","445486"
"ENSDARG00000037789",519.398693028054,3.47731827417432,0.185674567359388,18.7280268031738,2.92560029417805e-78,1.81178246789455e-75,"pvalb1","402805"
"ENSDARG00000012311",19.4136628127159,3.4678160055979,0.637191732006894,5.44234306787957,5.25842797666488e-08,2.37450888321273e-06,"myoz2a","393873"
"ENSDARG00000030270",486.633048818925,3.46538547126561,0.16497929483251,21.0049720165414,5.90683456573301e-98,6.40153196061315e-95,"tnnt3a","58084"
